concentration (g/mL),data,concentration (g/mL),data Y-Error Max,data Y-Error MaxY-Error MaxStd. Error,concentration (g/mL),data Y-Error Min,data Y-Error MinY-Error MinStd. Error,concentration (g/mL),fit
0.00237310607917607,0.000437554292033654,0.00237310607917607,0.000437554292033654,5.76944136909674E-9,0.00237310607917607,0.000437554292033654,5.76944136909674E-9,0,0.00130957154617598
0.00584090920165181,0.00089758040126606,0.00584090920165181,0.00089758040126606,5.76944136909674E-9,0.00584090920165181,0.00089758040126606,5.76944136909674E-9,0.00237310607917607,0.00148029367852094
0.00785984843969345,0.00136076985954483,0.00785984843969345,0.00136076985954483,5.76944136909674E-9,0.00785984843969345,0.00136076985954483,5.76944136909674E-9,0.00584090920165181,0.00172976871145265
0.0105303032323718,0.00182528345707203,0.0105303032323718,0.00182528345707203,5.76944136909674E-9,0.0105303032323718,0.00182528345707203,5.76944136909674E-9,0.00785984843969345,0.00187501196834318
0.0127613637596369,0.00222511842604001,0.0127613637596369,0.00222511842604001,5.76944136909674E-9,0.0127613637596369,0.00222511842604001,5.76944136909674E-9,0.0105303032323718,0.00206712545946319
0.014746212400496,0.00272396077516898,0.014746212400496,0.00272396077516898,5.76944136909674E-9,0.014746212400496,0.00272396077516898,5.76944136909674E-9,0.0127613637596369,0.0022276287885992
0.0181287880986929,0.00317187351747913,0.0181287880986929,0.00317187351747913,5.76944136909674E-9,0.0181287880986929,0.00317187351747913,5.76944136909674E-9,0.014746212400496,0.00237041952771252
0.0199583321809769,0.00360586762879711,0.0199583321809769,0.00360586762879711,5.76944136909674E-9,0.0199583321809769,0.00360586762879711,5.76944136909674E-9,0.0181287880986929,0.00261376328850274
0.024473000317812,0.00446709626069847,0.024473000317812,0.00446709626069847,5.76944136909674E-9,0.024473000317812,0.00446709626069847,5.76944136909674E-9,0.0199583321809769,0.00274538144327383
0.029976999387145,0.00456871448601053,0.029976999387145,0.00456871448601053,5.76944136909674E-9,0.029976999387145,0.00456871448601053,5.76944136909674E-9,0.024473000317812,0.00307016826593588
0.0333030000329018,0.00390831907082047,0.0333030000329018,0.00390831907082047,5.76944136909674E-9,0.0333030000329018,0.00390831907082047,5.76944136909674E-9,0.029976999387145,0.00346612807248017
0.0398110002279282,0.00408410109684939,0.0398110002279282,0.00408410109684939,5.76944136909674E-9,0.0398110002279282,0.00408410109684939,5.76944136909674E-9,0.0333030000329018,0.0037054017491819
0.0443559996783733,0.0040338895339969,0.0443559996783733,0.0040338895339969,5.76944136909674E-9,0.0443559996783733,0.0040338895339969,5.76944136909674E-9,0.0398110002279282,0.00417358968904205
0.0531439408659935,0.00384787681558487,0.0531439408659935,0.00384787681558487,5.76944136909674E-9,0.0531439408659935,0.00384787681558487,5.76944136909674E-9,0.0443559996783733,0.00450055867900277
,,,,,0.0531439408659935,0.00513276629985143

