time (min),LS  13.81 °     ,time (min),LS  25.53 °     ,time (min),LS  34.54 °     ,time (min),LS  42.60 °     ,time (min),LS  51.42 °     ,time (min),LS  59.87 °     ,time (min),LS  69.28 °     ,time (min),LS  79.68 °     ,time (min),LS  90.00 °     ,time (min),LS  100.32 °     ,time (min),LS  110.72 °     ,time (min),LS  121.32 °     ,time (min),LS  132.30 °     ,time (min),LS  142.70 °     ,time (min),LS  152.86 °     ,time (min),LS  163.81 °     ,time (min),dRI     
0,5.94959065322104E-7,0,1.37005887130071E-7,0,2.65096201308663E-7,0,1.65299916143049E-7,0,6.80904485473057E-8,0,8.34485078234521E-8,0,6.11801201816655E-8,0,3.90041979243006E-8,0,4.15516962886339E-8,0,2.5447727233777E-10,0,3.33332002019592E-8,0,5.28060971334698E-8,0,4.12768908745957E-8,0,8.70263943393023E-8,0,9.03700583674113E-8,0,2.45613646667462E-7,0.00445,-1.63637959243665E-7
0.0332141264532569,6.09756410858412E-7,0.0332141264532569,1.37948422084183E-7,0.0332141264532569,2.63030555349506E-7,0.0332141264532569,1.64918111033071E-7,0.0332141264532569,6.74778701202826E-8,0.0332141264532569,8.26515101181516E-8,0.0332141264532569,6.15363365566294E-8,0.0332141264532569,3.89839370031624E-8,0.0332141264532569,4.07331432054398E-8,0.0332141264532569,2.00844788615048E-10,0.0332141264532569,3.28488961188198E-8,0.0332141264532569,5.35682074032042E-8,0.0332141264532569,4.01085819366848E-8,0.0332141264532569,8.627267424229E-8,0.0332141264532569,8.83597012776458E-8,0.0332141264532569,2.44641715980229E-7,0.0377845641517477,-1.60490124127832E-7
0.0664282529065138,6.19030232574331E-7,0.0664282529065138,1.42820386482148E-7,0.0664282529065138,2.58244253104436E-7,0.0664282529065138,1.62212626701282E-7,0.0664282529065138,6.68652916932596E-8,0.0664282529065138,8.1854512412851E-8,0.0664282529065138,6.11774814165929E-8,0.0664282529065138,3.83706389554187E-8,0.0664282529065138,3.95694498634378E-8,0.0664282529065138,1.47212304891953E-10,0.0664282529065138,3.22997276145546E-8,0.0664282529065138,5.31755298982675E-8,0.0664282529065138,3.93648254211397E-8,0.0664282529065138,8.51946427875123E-8,0.0664282529065138,8.66540636151259E-8,0.0664282529065138,2.39226629149751E-7,0.0711191283034953,-1.5922192658259E-7
0.0996423793597707,6.28304054290249E-7,0.0996423793597707,1.47203762877897E-7,0.0996423793597707,2.51107879127233E-7,0.0996423793597707,1.57692376913528E-7,0.0996423793597707,6.43737630845563E-8,0.0996423793597707,7.97056340496003E-8,0.0996423793597707,6.08186262765565E-8,0.0996423793597707,3.77573409076734E-8,0.0996423793597707,3.90271443102679E-8,0.0996423793597707,1.01531662326733E-10,0.0996423793597707,3.14509779835464E-8,0.0996423793597707,5.27828523933363E-8,0.0996423793597707,3.88793303051286E-8,0.0996423793597707,8.40824606909049E-8,0.0996423793597707,8.52283210768673E-8,0.0996423793597707,2.33126511018342E-7,0.104453692455243,-1.57953729035612E-7
0.132856505813028,6.25559515867058E-7,0.132856505813028,1.47161098633226E-7,0.132856505813028,2.47977663654282E-7,0.132856505813028,1.54821200380548E-7,0.132856505813028,6.17576067151529E-8,0.132856505813028,7.80494260937593E-8,0.132856505813028,6.01483197304377E-8,0.132856505813028,3.65795227800826E-8,0.132856505813028,3.8484838757098E-8,0.132856505813028,-1.45083705210699E-11,0.132856505813028,3.06022283525367E-8,0.132856505813028,5.19898729560422E-8,0.132856505813028,3.64313175098403E-8,0.132856505813028,8.17410158770327E-8,0.132856505813028,8.38025785386041E-8,0.132856505813028,2.28801835984025E-7,0.137788256606991,-1.5722566819136E-7
0.166070632266284,6.28611279776732E-7,0.166070632266284,1.52690186852985E-7,0.166070632266284,2.44252048141016E-7,0.166070632266284,1.5192486968848E-7,0.166070632266284,5.98287075493433E-8,0.166070632266284,7.59532968048971E-8,0.166070632266284,5.91337337059662E-8,0.166070632266284,3.47223740346089E-8,0.166070632266284,3.73980499056743E-8,0.166070632266284,2.09818830505515E-10,0.166070632266284,2.87732947101361E-8,0.166070632266284,5.07574665638324E-8,0.166070632266284,3.53304922550984E-8,0.166070632266284,7.99907226703099E-8,0.166070632266284,8.05429112189085E-8,0.166070632266284,2.24372649913419E-7,0.171122820758738,-1.564325772304E-7
0.199284758719541,6.45326276808006E-7,0.199284758719541,1.62457383875469E-7,0.199284758719541,2.43859662923434E-7,0.199284758719541,1.4872875901684E-7,0.199284758719541,6.02235259327582E-8,0.199284758719541,7.45682127543178E-8,0.199284758719541,5.89250464312907E-8,0.199284758719541,3.51217432531894E-8,0.199284758719541,3.68940151154271E-8,0.199284758719541,2.10029156061438E-10,0.199284758719541,2.85485410187251E-8,0.199284758719541,5.05320703687638E-8,0.199284758719541,3.51742865040475E-8,0.199284758719541,7.89791045631435E-8,0.199284758719541,8.02427160752925E-8,0.199284758719541,2.21165255333921E-7,0.204457384910486,-1.56041639162025E-7
0.232498885172798,6.5505557607449E-7,0.232498885172798,1.65451669550161E-7,0.232498885172798,2.43136520327152E-7,0.232498885172798,1.47271207948391E-7,0.232498885172798,6.01576000520481E-8,0.232498885172798,7.32550944568813E-8,0.232498885172798,5.83554912380417E-8,0.232498885172798,3.55337390327678E-8,0.232498885172798,3.58774638433107E-8,0.232498885172798,1.74806560860652E-10,0.232498885172798,2.87075136928736E-8,0.232498885172798,5.03066741736952E-8,0.232498885172798,3.49039678113233E-8,0.232498885172798,7.79248936140031E-8,0.232498885172798,8.01699078500508E-8,0.232498885172798,2.1887925327279E-7,0.237791949062234,-1.55650701093649E-7
0.265713011626055,6.96344111272953E-7,0.265713011626055,1.65461870129303E-7,0.265713011626055,2.42413377730871E-7,0.265713011626055,1.46978355962928E-7,0.265713011626055,5.99194090089127E-8,0.265713011626055,7.31047453362349E-8,0.265713011626055,5.89395888340066E-8,0.265713011626055,3.59577294397347E-8,0.265713011626055,3.63364575707905E-8,0.265713011626055,1.39583965659492E-10,0.265713011626055,2.8740930840814E-8,0.265713011626055,5.07784492223772E-8,0.265713011626055,3.47967810610474E-8,0.265713011626055,7.73815704933699E-8,0.265713011626055,8.15849130325062E-8,0.265713011626055,2.19425873016882E-7,0.271126513213981,-1.55102084986244E-7
0.298927138079312,7.05925329616568E-7,0.298927138079312,1.61670939451172E-7,0.298927138079312,2.3744674578589E-7,0.298927138079312,1.44887390193495E-7,0.298927138079312,5.96812179657798E-8,0.298927138079312,7.29543962155914E-8,0.298927138079312,5.91455831935064E-8,0.298927138079312,3.5707403763823E-8,0.298927138079312,3.65246610839733E-8,0.298927138079312,6.01815262888711E-11,0.298927138079312,2.8563708069126E-8,0.298927138079312,5.07843434352702E-8,0.298927138079312,3.46895943107741E-8,0.298927138079312,7.68382473727409E-8,0.298927138079312,8.21995485362291E-8,0.298927138079312,2.19367916511655E-7,0.304461077365729,-1.53040233558804E-7
