time (min),LS  14.31 °     ,time (min),LS  25.79 °     ,time (min),LS  34.72 °     ,time (min),LS  42.74 °     ,time (min),LS  51.52 °     ,time (min),LS  59.94 °     ,time (min),LS  69.32 °     ,time (min),LS  79.70 °     ,time (min),LS  90.00 °     ,time (min),LS  100.30 °     ,time (min),LS  110.68 °     ,time (min),LS  121.25 °     ,time (min),LS  132.19 °     ,time (min),LS  142.53 °     ,time (min),LS  152.62 °     ,time (min),LS  163.39 °     ,time (min),dRI     
0,-7.68829796450463E-7,0,4.44462261763295E-7,0,8.13077395603907E-8,0,-3.7715233194608E-8,0,-7.49917727559514E-9,0,-7.56634225080703E-9,0,8.4865359190592E-9,0,8.4870804238324E-9,0,-9.54046134680374E-9,0,2.67603012849139E-6,0,1.116177372037E-8,0,3.29519260888798E-8,0,5.66526786156613E-9,0,3.74651362551471E-8,0,2.31111513745307E-7,0,1.03898934662246E-7,0.000466666666666667,-5.46351487870633E-8
0.0332141267683633,-7.83177884854223E-7,0.0332141267683633,4.64312014092762E-7,0.0332141267683633,8.02218460449072E-8,0.0332141267683633,-3.88514346336414E-8,0.0332141267683633,-7.6891367217225E-9,0.0332141267683633,-7.67815360151952E-9,0.0332141267683633,8.15848248118303E-9,0.0332141267683633,8.60546966161116E-9,0.0332141267683633,-9.63423673099544E-9,0.0332141267683633,2.67643583636293E-6,0.0332141267683633,1.10069465378034E-8,0.0332141267683633,3.40848411063716E-8,0.0332141267683633,6.05550786182465E-9,0.0332141267683633,3.81171851447816E-8,0.0332141267683633,2.41364129897987E-7,0.0332141267683633,1.15272886764756E-7,0.0338012202516295,-5.52898307155242E-8
0.0664282535367266,-8.29873153929785E-7,0.0664282535367266,4.86194446571764E-7,0.0664282535367266,7.85492683573596E-8,0.0664282535367266,-3.9987636072677E-8,0.0664282535367266,-1.11193806285014E-8,0.0664282535367266,-7.78996495223201E-9,0.0664282535367266,7.83042904330971E-9,0.0664282535367266,8.72385889939316E-9,0.0664282535367266,-9.72801211518565E-9,0.0664282535367266,2.67641161023454E-6,0.0664282535367266,1.08521193552368E-8,0.0664282535367266,3.52177561238661E-8,0.0664282535367266,6.44574786208571E-9,0.0664282535367266,3.82841210553634E-8,0.0664282535367266,2.49020377608877E-7,0.0664282535367266,1.22666853516607E-7,0.0671357738365924,-5.65378641473324E-8
0.0996423803050899,-7.93032732622876E-7,0.0996423803050899,4.88391998312082E-7,0.0996423803050899,7.7169881940864E-8,0.0996423803050899,-3.93936706816794E-8,0.0996423803050899,-1.21771417247944E-8,0.0996423803050899,-8.04152427827425E-9,0.0996423803050899,7.40320805208679E-9,0.0996423803050899,9.20507614243866E-9,0.0996423803050899,-9.37746900276598E-9,0.0996423803050899,2.67638738410616E-6,0.0996423803050899,1.08844928664166E-8,0.0996423803050899,3.53637197361504E-8,0.0996423803050899,6.72176640873019E-9,0.0996423803050899,3.83157873859827E-8,0.0996423803050899,2.48821622992278E-7,0.0996423803050899,1.24994753195495E-7,0.100470327421555,-5.77858975791407E-8
0.132856507073453,-7.57748734434702E-7,0.132856507073453,4.88967096865794E-7,0.132856507073453,7.52111752444756E-8,0.132856507073453,-3.92198982821642E-8,0.132856507073453,-1.22403709974255E-8,0.132856507073453,-8.39074357620652E-9,0.132856507073453,7.12815072777125E-9,0.132856507073453,9.37373104172401E-9,0.132856507073453,-8.64501835541712E-9,0.132856507073453,2.67624481167278E-6,0.132856507073453,1.14621206275301E-8,0.132856507073453,3.54029930879107E-8,0.132856507073453,6.75677810200316E-9,0.132856507073453,3.82798189266186E-8,0.132856507073453,2.48622868375675E-7,0.132856507073453,1.25957310460936E-7,0.133804881006518,-6.12383041446313E-8
0.166070633841816,-7.50886715788878E-7,0.166070633841816,4.84194061750601E-7,0.166070633841816,7.62422621400208E-8,0.166070633841816,-3.90461258826491E-8,0.166070633841816,-1.23926567356545E-8,0.166070633841816,-8.6579710708532E-9,0.166070633841816,6.85309340345713E-9,0.166070633841816,9.54238594100936E-9,0.166070633841816,-8.60892241305094E-9,0.166070633841816,2.67619827504945E-6,0.166070633841816,1.14434061024695E-8,0.166070633841816,3.54422664396696E-8,0.166070633841816,6.79178979527613E-9,0.166070633841816,3.81137080305166E-8,0.166070633841816,2.47199425705583E-7,0.166070633841816,1.25721148856904E-7,0.167139434591481,-6.1460229426602E-8
0.19928476061018,-7.44024697143054E-7,0.19928476061018,4.79421026635422E-7,0.19928476061018,7.75316068354062E-8,0.19928476061018,-3.90050742991948E-8,0.19928476061018,-1.25449424738835E-8,0.19928476061018,-8.92519856549705E-9,0.19928476061018,6.90602052810634E-9,0.19928476061018,9.59003476532187E-9,0.19928476061018,-8.37855671129318E-9,0.19928476061018,2.67610957926045E-6,0.19928476061018,1.16440771632715E-8,0.19928476061018,3.53697398536847E-8,0.19928476061018,6.94159348342126E-9,0.19928476061018,3.7947597134419E-8,0.19928476061018,2.43489755207047E-7,0.19928476061018,1.25484987252872E-7,0.200473988176444,-6.13797614124056E-8
0.232498887378543,-7.33078926356287E-7,0.232498887378543,4.74152053162077E-7,0.232498887378543,7.72181845743448E-8,0.232498887378543,-3.81594011686023E-8,0.232498887378543,-1.28836216320667E-8,0.232498887378543,-9.44338950969777E-9,0.232498887378543,6.90884265135817E-9,0.232498887378543,9.63768358963439E-9,0.232498887378543,-8.30961452431937E-9,0.232498887378543,2.67617861805637E-6,0.232498887378543,1.16843806834924E-8,0.232498887378543,3.52972132676983E-8,0.232498887378543,6.90971107565268E-9,0.232498887378543,3.66648388393195E-8,0.232498887378543,2.36873813769612E-7,0.232498887378543,1.22650886565269E-7,0.233808541761407,-6.17426887412204E-8
0.265713014146906,-7.23597167376504E-7,0.265713014146906,4.76783872728467E-7,0.265713014146906,7.69047623132834E-8,0.265713014146906,-3.77202610959427E-8,0.265713014146906,-1.24726575526702E-8,0.265713014146906,-1.0227892227108E-8,0.265713014146906,6.91166477461144E-9,0.265713014146906,9.70575462204197E-9,0.265713014146906,-8.24067233734407E-9,0.265713014146906,2.67612704342126E-6,0.265713014146906,1.17246842037133E-8,0.265713014146906,3.49540498048365E-8,0.265713014146906,7.44074565237391E-9,0.265713014146906,3.57284679601856E-8,0.265713014146906,2.22628385206759E-7,0.265713014146906,1.15269319978092E-7,0.26714309534637,-6.22559711352388E-8
0.29892714091527,-7.2184308490012E-7,0.29892714091527,4.76159281064984E-7,0.29892714091527,7.5750712657919E-8,0.29892714091527,-3.72524603083282E-8,0.29892714091527,-1.20953623506908E-8,0.29892714091527,-1.05972324336897E-8,0.29892714091527,7.07610800617448E-9,0.29892714091527,9.93711858976621E-9,0.29892714091527,-7.86530469694837E-9,0.29892714091527,2.67607546878614E-6,0.29892714091527,1.21601660433622E-8,0.29892714091527,3.51633099664186E-8,0.29892714091527,7.51723891642265E-9,0.29892714091527,3.57587668084502E-8,0.29892714091527,2.13945805171972E-7,0.29892714091527,1.11107608894689E-7,0.300477648931332,-6.24884461102732E-8
