concentration (g/mL),data,concentration (g/mL),data Y-Error Max,data Y-Error MaxY-Error MaxStd. Error,concentration (g/mL),data Y-Error Min,data Y-Error MinY-Error MinStd. Error,concentration (g/mL),fit
0.00209770002402365,0.000437658210798803,0.00209770002402365,0.000437658210798803,3.91967924784353E-9,0.00209770002402365,0.000437658210798803,3.91967924784353E-9,0,0.000864539350389362
0.00492049986496568,0.000888441196200508,0.00492049986496568,0.000888441196200508,3.91967924784353E-9,0.00492049986496568,0.000888441196200508,3.91967924784353E-9,0.00209770002402365,0.00107862099753413
0.00779919978231192,0.00133947373966447,0.00779919978231192,0.00133947373966447,3.91967924784353E-9,0.00779919978231192,0.00133947373966447,3.91967924784353E-9,0.00492049986496568,0.00136670302716671
0.00982949975878,0.00179029974693481,0.00982949975878,0.00179029974693481,3.91967924784353E-9,0.00982949975878,0.00179029974693481,3.91967924784353E-9,0.00779919978231192,0.00166048995458038
0.0123030301183462,0.00224805893731904,0.0123030301183462,0.00224805893731904,3.91967924784353E-9,0.0123030301183462,0.00224805893731904,3.91967924784353E-9,0.00982949975878,0.00186769306665458
0.0147765148431063,0.00264875989321502,0.0147765148431063,0.00264875989321502,3.91967924784353E-9,0.0147765148431063,0.00264875989321502,3.91967924784353E-9,0.0123030301183462,0.0021201302315907
0.0165984854102135,0.00312744890493412,0.0165984854102135,0.00312744890493412,3.91967924784353E-9,0.0165984854102135,0.00312744890493412,3.91967924784353E-9,0.0147765148431063,0.00237256276321091
0.0220643933862448,0.00346998791306057,0.0220643933862448,0.00346998791306057,3.91967924784353E-9,0.0220643933862448,0.00346998791306057,3.91967924784353E-9,0.0165984854102135,0.00255850462954818
0.023950757458806,0.00444942893434588,0.023950757458806,0.00444942893434588,3.91967924784353E-9,0.023950757458806,0.00444942893434588,3.91967924784353E-9,0.0220643933862448,0.00311633025917663
0.0241287872195244,0.00382494106066405,0.0241287872195244,0.00382494106066405,3.91967924784353E-9,0.0241287872195244,0.00382494106066405,3.91967924784353E-9,0.023950757458806,0.0033088438922081
0.0299242418259382,0.0037694363766935,0.0299242418259382,0.0037694363766935,3.91967924784353E-9,0.0299242418259382,0.0037694363766935,3.91967924784353E-9,0.0241287872195244,0.00332701284862021
0.031473483890295,0.00436177429591785,0.031473483890295,0.00436177429591785,3.91967924784353E-9,0.031473483890295,0.00436177429591785,3.91967924784353E-9,0.0299242418259382,0.00391847033047172
0.0346590913832188,0.00383575951474282,0.0346590913832188,0.00383575951474282,3.91967924784353E-9,0.0346590913832188,0.00383575951474282,3.91967924784353E-9,0.031473483890295,0.00407657894965043
0.0394696965813637,0.00387479524880393,0.0394696965813637,0.00387479524880393,3.91967924784353E-9,0.0394696965813637,0.00387479524880393,3.91967924784353E-9,0.0346590913832188,0.00440168730691908
,,,,,0.0394696965813637,0.00489263571596359

