time (min),LS  14.45 °     ,time (min),LS  25.87 °     ,time (min),LS  34.77 °     ,time (min),LS  42.78 °     ,time (min),LS  51.54 °     ,time (min),LS  59.96 °     ,time (min),LS  69.34 °     ,time (min),LS  79.71 °     ,time (min),LS  90.00 °     ,time (min),LS  100.29 °     ,time (min),LS  110.66 °     ,time (min),LS  121.23 °     ,time (min),LS  132.16 °     ,time (min),LS  142.49 °     ,time (min),LS  152.55 °     ,time (min),LS  163.27 °     ,time (min),dRI     
0,-7.94375223387224E-9,0,2.59270804731825E-8,0,3.31802299885309E-9,0,3.49007927288705E-9,0,2.9855614348033E-9,0,3.25820713999253E-9,0,3.05025280314552E-9,0,2.68329886445822E-9,0,2.55042370961769E-9,0,1.5289052536962E-10,0,2.30885480003466E-9,0,3.96660095977264E-9,0,3.70653167464466E-9,0,4.67169322585077E-9,0,1.03941475277162E-8,0,1.91244358334841E-8,0,-1.70706635071387E-7
0.0332141251221896,-1.14012828357789E-8,0.0332141251221896,1.88756437505701E-8,0.0332141251221896,2.39988362776605E-9,0.0332141251221896,3.22635597121362E-9,0.0332141251221896,2.64242966550031E-9,0.0332141251221896,2.51646778870744E-9,0.0332141251221896,2.21080318671193E-9,0.0332141251221896,2.56615391595414E-9,0.0332141251221896,2.46844781569488E-9,0.0332141251221896,3.88337243011053E-11,0.0332141251221896,1.5084947808579E-9,0.0332141251221896,2.97384345128806E-9,0.0332141251221896,3.13811723397163E-9,0.0332141251221896,3.53636679101294E-9,0.0332141251221896,9.1932497902469E-9,0.0332141251221896,1.97193511267999E-8,0.0333327727559386,-1.67092899385504E-7
0.0664282502443793,-3.41856882773744E-9,0.0664282502443793,2.18410052842428E-8,0.0664282502443793,3.86903691107669E-9,0.0664282502443793,4.68819215635788E-9,0.0664282502443793,3.7295035316506E-9,0.0664282502443793,4.04148140291382E-9,0.0664282502443793,3.48877748984816E-9,0.0664282502443793,3.90778996040894E-9,0.0664282502443793,3.52198394781855E-9,0.0664282502443793,2.82431254535599E-10,0.0664282502443793,2.68138584093492E-9,0.0664282502443793,3.65411836075564E-9,0.0664282502443793,4.01008073941468E-9,0.0664282502443793,4.47518487689706E-9,0.0664282502443793,1.07588430804138E-8,0.0664282502443793,1.95770359413295E-8,0.0666655455118772,-1.62440938508744E-7
0.0996423753665689,-4.07325710457591E-9,0.0996423753665689,2.55841940512618E-8,0.0996423753665689,3.35466416298604E-9,0.0996423753665689,4.22984219079754E-9,0.0996423753665689,3.10278162886924E-9,0.0996423753665689,3.79451382490273E-9,0.0996423753665689,3.32392519900044E-9,0.0996423753665689,3.81492156588909E-9,0.0996423753665689,3.24357569913665E-9,0.0996423753665689,3.70805455841079E-10,0.0996423753665689,2.90609554541907E-9,0.0996423753665689,3.51709769878826E-9,0.0996423753665689,4.22037138823656E-9,0.0996423753665689,4.83178388096219E-9,0.0996423753665689,1.0202214714885E-8,0.0996423753665689,1.86625683336411E-8,0.0999983182678158,-1.604832522626E-7
0.132856500488759,-4.72794538141437E-9,0.132856500488759,2.3155749995311E-8,0.132856500488759,2.84029141489423E-9,0.132856500488759,3.77149222523721E-9,0.132856500488759,2.47605972608788E-9,0.132856500488759,3.54754624689233E-9,0.132856500488759,3.15907290815345E-9,0.132856500488759,3.72205317136843E-9,0.132856500488759,2.96516745045474E-9,0.132856500488759,3.94258750376143E-10,0.132856500488759,1.83498331741075E-9,0.132856500488759,3.38007703681953E-9,0.132856500488759,3.27092988410944E-9,0.132856500488759,3.91042184048154E-9,0.132856500488759,9.64558634935738E-9,0.132856500488759,1.77481007259538E-8,0.133331091023754,-1.59139357506705E-7
0.166070625610948,-5.99360159152306E-9,0.166070625610948,2.0727305939362E-8,0.166070625610948,-7.12441098941325E-10,0.166070625610948,1.12716535973615E-9,0.166070625610948,-1.72080089438182E-10,0.166070625610948,9.00594088590902E-10,0.166070625610948,4.56983765339308E-10,0.166070625610948,1.25243167234058E-9,0.166070625610948,1.67424827564635E-10,0.166070625610948,4.05069361557136E-10,0.166070625610948,7.63871089402428E-10,0.166070625610948,1.77854697294679E-9,0.166070625610948,2.32148837998294E-9,0.166070625610948,2.98905979999982E-9,0.166070625610948,8.44788515080921E-9,0.166070625610948,1.51320005449976E-8,0.166663863779693,-1.56269001140661E-7
0.199284750733138,-6.99715604915775E-9,0.199284750733138,1.54642813926387E-8,0.199284750733138,-1.406232084163E-9,0.199284750733138,-1.78167910354412E-10,0.199284750733138,-6.601950947792E-10,0.199284750733138,-4.61436600407496E-10,0.199284750733138,-8.60871750091083E-10,0.199284750733138,1.33676305333213E-10,0.199284750733138,-7.46158217149717E-10,0.199284750733138,4.09558631060346E-10,0.199284750733138,-2.72776124000689E-10,0.199284750733138,4.02167429812299E-10,0.199284750733138,1.03757721239505E-9,0.199284750733138,2.14089663734819E-9,0.199284750733138,7.49288310429982E-9,0.199284750733138,1.52749529722506E-8,0.199996636535632,-1.53885359322555E-7
0.232498875855327,-7.93497430967821E-9,0.232498875855327,1.07937315328845E-8,0.232498875855327,1.75389404823168E-10,0.232498875855327,1.26604247906806E-9,0.232498875855327,9.12602151957782E-10,0.232498875855327,1.07324861968106E-9,0.232498875855327,5.21376278053406E-10,0.232498875855327,9.45712963545064E-10,0.232498875855327,8.98504505800348E-10,0.232498875855327,3.36859619170245E-10,0.232498875855327,8.34049738847071E-10,0.232498875855327,8.87991012312931E-10,0.232498875855327,1.50067824493301E-9,0.232498875855327,2.68312754508585E-9,0.232498875855327,7.30381102230659E-9,0.232498875855327,1.59534584074052E-8,0.23332940929157,-1.49635273665556E-7
0.265713000977517,-7.30425693299044E-9,0.265713000977517,1.64549675939976E-8,0.265713000977517,1.27455963935205E-9,0.265713000977517,2.61924658600041E-9,0.265713000977517,1.99512019619721E-9,0.265713000977517,2.23702589169621E-9,0.265713000977517,2.61190201605475E-9,0.265713000977517,2.6793074033832E-9,0.265713000977517,2.51728607253618E-9,0.265713000977517,2.64160607280145E-10,0.265713000977517,2.19612934541249E-9,0.265713000977517,2.3701504671832E-9,0.265713000977517,2.17841471481377E-9,0.265713000977517,3.33011762845471E-9,0.265713000977517,8.43704082117651E-9,0.265713000977517,1.56229306247246E-8,0.266662182047509,-1.45173296199798E-7
0.298927126099707,-7.32614588642363E-9,0.298927126099707,2.08722890924706E-8,0.298927126099707,1.41875951933424E-9,0.298927126099707,2.87300032901815E-9,0.298927126099707,1.90097552328498E-9,0.298927126099707,2.35443514338687E-9,0.298927126099707,2.48346565133335E-9,0.298927126099707,2.59296428795038E-9,0.298927126099707,2.13485516282623E-9,0.298927126099707,4.9554624552853E-11,0.298927126099707,2.01824417822604E-9,0.298927126099707,2.33441274396726E-9,0.298927126099707,2.15540529913076E-9,0.298927126099707,3.32212073576054E-9,0.298927126099707,8.54065560945575E-9,0.298927126099707,1.5292402842044E-8,0.299994954803447,-1.4071131873404E-7
