time (min),LS  15.43 °     ,time (min),LS  26.40 °     ,time (min),LS  35.15 °     ,time (min),LS  43.06 °     ,time (min),LS  51.75 °     ,time (min),LS  60.11 °     ,time (min),LS  69.44 °     ,time (min),LS  79.76 °     ,time (min),LS  90.00 °     ,time (min),LS  100.24 °     ,time (min),LS  110.56 °     ,time (min),LS  121.07 °     ,time (min),LS  131.92 °     ,time (min),LS  142.15 °     ,time (min),LS  152.05 °     ,time (min),LS  162.42 °     ,time (min),dRI     
0,1.31413844548249E-7,0,2.11955249829949E-7,0,1.02604529338162E-7,0,9.81116408007307E-8,0,7.91763907578311E-8,0,7.73249535953313E-8,0,6.41457875459383E-8,0,6.28233178512097E-8,0,5.75924029398683E-8,0,2.64093343184777E-10,0,5.556548413419E-8,0,5.73827528739025E-8,0,5.72861417684112E-8,0,6.83786133060333E-8,0,8.35065696413286E-8,0,1.31029918933744E-7,0,5.77936628231601E-5
0.0332141257832798,1.35387593930283E-7,0.0332141257832798,2.02103378750724E-7,0.0332141257832798,9.27214606600033E-8,0.0332141257832798,8.89437015680607E-8,0.0332141257832798,7.02431954108972E-8,0.0332141257832798,7.13566668352951E-8,0.0332141257832798,6.33569021570983E-8,0.0332141257832798,6.22640008805587E-8,0.0332141257832798,5.52286174572789E-8,0.0332141257832798,1.54106624503626E-10,0.0332141257832798,5.30208893639383E-8,0.0332141257832798,5.39629183972052E-8,0.0332141257832798,5.56019643942708E-8,0.0332141257832798,6.60622626647569E-8,0.0332141257832798,8.25442584813305E-8,0.0332141257832798,1.24694241469788E-7,0.0333327237175063,5.62989971621935E-5
0.0664282515665597,1.58726377145132E-7,0.0664282515665597,1.92251507671498E-7,0.0664282515665597,8.28383919818443E-8,0.0664282515665597,7.97757623353894E-8,0.0664282515665597,6.13100000639633E-8,0.0664282515665597,6.53883800752596E-8,0.0664282515665597,4.78909287930183E-8,0.0664282515665597,5.05400907026703E-8,0.0664282515665597,4.403658785581E-8,0.0664282515665597,1.48370763438324E-11,0.0664282515665597,4.41901376121839E-8,0.0664282515665597,4.67442452349797E-8,0.0664282515665597,4.85590874320238E-8,0.0664282515665597,6.05648878481199E-8,0.0664282515665597,7.86896143590736E-8,0.0664282515665597,1.19269449117621E-7,0.0666654474350127,5.48420736988893E-5
0.0996423773498395,2.70971020577325E-7,0.0996423773498395,2.0308606819356E-7,0.0996423773498395,8.88888688673819E-8,0.0996423773498395,8.06390013282544E-8,0.0996423773498395,6.12073382016774E-8,0.0996423773498395,6.47858437306079E-8,0.0996423773498395,4.75130880198988E-8,0.0996423773498395,5.07070543558112E-8,0.0996423773498395,4.36871873520617E-8,0.0996423773498395,1.47561367299364E-10,0.0996423773498395,4.43613425762001E-8,0.0996423773498395,4.89900597418754E-8,0.0996423773498395,4.98748480679249E-8,0.0996423773498395,6.46602517235347E-8,0.0996423773498395,8.00381921878653E-8,0.0996423773498395,1.21641938018315E-7,0.099998171152519,5.3418075855783E-5
0.132856503133119,2.50959150901941E-7,0.132856503133119,2.01407709489794E-7,0.132856503133119,1.00695445651193E-7,0.132856503133119,8.75288428101561E-8,0.132856503133119,6.63432927955007E-8,0.132856503133119,6.87511428677626E-8,0.132856503133119,5.22741767254728E-8,0.132856503133119,5.9865420732892E-8,0.132856503133119,5.16079449343026E-8,0.132856503133119,1.6356619221155E-10,0.132856503133119,5.16146423162225E-8,0.132856503133119,5.78791437816402E-8,0.132856503133119,5.90089919934206E-8,0.132856503133119,7.16703837322656E-8,0.132856503133119,9.37169691796052E-8,0.132856503133119,1.40228639158168E-7,0.133330894870025,5.20172106166285E-5
0.166070628916399,2.30947281226554E-7,0.166070628916399,1.99729350786031E-7,0.166070628916399,1.00231883401068E-7,0.166070628916399,8.5804920536964E-8,0.166070628916399,6.63937619275792E-8,0.166070628916399,6.82144159858587E-8,0.166070628916399,5.29317732349465E-8,0.166070628916399,5.83527386860342E-8,0.166070628916399,5.06066498873967E-8,0.166070628916399,1.79571017124113E-10,0.166070628916399,5.14380666157525E-8,0.166070628916399,5.64777706850961E-8,0.166070628916399,5.86478808775352E-8,0.166070628916399,7.15813029626736E-8,0.166070628916399,9.56292086428575E-8,0.166070628916399,1.42032018156014E-7,0.166663618587532,5.07156428806674E-5
0.199284754699679,1.44718616794323E-7,0.199284754699679,1.92018150361905E-7,0.199284754699679,9.9768321150943E-8,0.199284754699679,8.40809982637713E-8,0.199284754699679,6.39014883287853E-8,0.199284754699679,6.7677689103954E-8,0.199284754699679,5.153762364637E-8,0.199284754699679,5.68400566391764E-8,0.199284754699679,4.96053548404907E-8,0.199284754699679,1.14358018687902E-10,0.199284754699679,5.12614909152833E-8,0.199284754699679,5.50763975885527E-8,0.199284754699679,5.82867697616511E-8,0.199284754699679,7.14922221930815E-8,0.199284754699679,9.38838198781448E-8,0.199284754699679,1.38202692011791E-7,0.199996342305038,4.94687895154164E-5
0.232498880482959,1.41176228891306E-7,0.232498880482959,1.84306949937778E-7,0.232498880482959,7.8517580292995E-8,0.232498880482959,7.37433122354829E-8,0.232498880482959,6.14092147299908E-8,0.232498880482959,6.26389362029912E-8,0.232498880482959,5.01434740577935E-8,0.232498880482959,5.22944481302253E-8,0.232498880482959,4.68624614544163E-8,0.232498880482959,4.91450202516902E-11,0.232498880482959,4.84224384544632E-8,0.232498880482959,5.18212374225981E-8,0.232498880482959,5.5405778467887E-8,0.232498880482959,6.89091207821818E-8,0.232498880482959,9.21384311134333E-8,0.232498880482959,1.34373365867568E-7,0.233329066022544,4.82346077336987E-5
0.265713006266239,1.10832938374934E-7,0.265713006266239,1.70063549310178E-7,0.265713006266239,7.23516244098576E-8,0.265713006266239,6.52016105799573E-8,0.265713006266239,5.55428543497596E-8,0.265713006266239,5.61709928254264E-8,0.265713006266239,4.61814827671223E-8,0.265713006266239,4.79329732480826E-8,0.265713006266239,4.29673819985193E-8,0.265713006266239,-1.13460636011116E-10,0.265713006266239,4.33940816151953E-8,0.265713006266239,4.57941819072036E-8,0.265713006266239,4.73374322479353E-8,0.265713006266239,6.26686109999725E-8,0.265713006266239,7.77373859481581E-8,0.265713006266239,1.20130090507987E-7,0.266661789740051,4.70722741234338E-5
0.298927132049518,6.85144685621146E-8,0.298927132049518,1.65556037693313E-7,0.298927132049518,6.93662864236824E-8,0.298927132049518,5.53781129097749E-8,0.298927132049518,5.5186587097841E-8,0.298927132049518,5.57934910285104E-8,0.298927132049518,4.57814358319819E-8,0.298927132049518,4.74548735557569E-8,0.298927132049518,4.27280325710574E-8,0.298927132049518,-2.37071511002804E-10,0.298927132049518,4.19451263545987E-8,0.298927132049518,4.37892551467063E-8,0.298927132049518,4.42100061345798E-8,0.298927132049518,5.71562910626967E-8,0.298927132049518,7.44612125905155E-8,0.298927132049518,1.10716955553979E-7,0.299994513457557,4.59529485791247E-5
